esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
4ae3ad16-2d33-406c-8497-c66f7d61b914,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,477,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.7 Retail sale of other goods, except motor vehicles and motorcycles This group includes the specialised retail sale of various goods not elsewhere classified (for example, clothing, footwear and leather articles, pharmaceutical and medical goods, watches, souvenirs, cleaning products, toiletries, flowers, pets). This group also includes:
- retail sale of second-hand goods"
4ae470fc-bcf8-4704-abd5-e086ebb1552c,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,701,70.1 Activities of head offices,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.1 Activities of head offices"
4b1b1c9c-579c-45c8-8a34-db39f544c031,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,475,47.5 Retail sale of other household equipment,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.5 Retail sale of other household equipment This group includes the specialised retail sale of household equipment (for example, textiles, hardware, carpets, electrical appliances, furniture)."
4b1b1c9c-579c-45c8-8a34-db39f544c031,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,476,47.6 Retail sale of cultural and recreational goods,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.6 Retail sale of cultural and recreational goods This group includes the specialised retail sale of cultural and recreation goods (for example, books, newspapers, audio and video recordings on physical media, sports equipment, games and toys)."
4b1b1c9c-579c-45c8-8a34-db39f544c031,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,77 Rental and leasing activities,772,77.2 Rental and leasing of personal and household goods,"O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES 77 Rental and leasing activities 77.2 Rental and leasing of personal and household goods This group includes the rental of personal and household goods as well as the rental of recreational and sports equipment and videodiscs. Activities generally include short-term rental of goods, although in some instances the goods may be leased for longer periods of time."
4b214899-ed00-4156-b269-a23df0fb1093,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",621,62.1 Computer programming activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.1 Computer programming activities"
4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
4b536ea7-ebac-4f75-8356-94eb639f1ecc,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
4b536ea7-ebac-4f75-8356-94eb639f1ecc,C,C MANUFACTURING,18,18 Printing and reproduction of recorded media,181,18.1 Printing and service activities related to printing,"C MANUFACTURING 18 Printing and reproduction of recorded media 18.1 Printing and service activities related to printing This group includes the printing of products (for example, newspapers, books, periodicals, business forms and greeting cards), printing on T-shirts and other types of material, and associated support activities (for example, bookbinding, plate-making services, data imaging). Printing can be done using various techniques and on different materials."
4b536ea7-ebac-4f75-8356-94eb639f1ecc,C,C MANUFACTURING,13,13 Manufacture of textiles,133,13.3 Finishing of textiles,C MANUFACTURING 13 Manufacture of textiles 13.3 Finishing of textiles
4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,C,C MANUFACTURING,17,17 Manufacture of paper and paper products,171,"17.1 Manufacture of pulp, paper and paperboard","C MANUFACTURING 17 Manufacture of paper and paper products 17.1 Manufacture of pulp, paper and paperboard"
4b6b09e6-e1f6-46d8-b16a-d3522c367983,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",255,25.5 Treatment and coating of metals; machining,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.5 Treatment and coating of metals; machining This group includes general activities for the treatment of metal (for example, plating, coating, engraving, boring, polishing or welding), which are typically carried out on a fee or contract basis."
4b709f9e-6112-4d58-81b0-2d6e6a69d61b,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,289,28.9 Manufacture of other special-purpose machinery,"C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.9 Manufacture of other special-purpose machinery This group includes the manufacture of special-purpose machinery, in other words, machinery for exclusive use in a NACE industry or a small cluster of NACE industries. While most of this special-purpose machinery is used in other manufacturing processes (for example, food manufacturing or textile manufacturing), this group also includes the manufacture of machinery specific for other non-manufacturing industries (for example, aircraft launching gear or amusement park equipment)."
4b72d306-9781-434d-8522-1fcaf892cdce,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",522,52.2 Support activities for transportation,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.2 Support activities for transportation This group includes activities supporting the transport of passengers or freight, including the operation of transport facilities and parts of the transport infrastructure and activities related to handling freight before, after or between transport segments."
4b759f0e-8fec-4cf5-80d4-d112a9fd4e51,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,72 Scientific research and development,721,72.1 Research and experimental development on natural sciences and engineering,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 72 Scientific research and development 72.1 Research and experimental development on natural sciences and engineering"
4b759f0e-8fec-4cf5-80d4-d112a9fd4e51,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71,71 Architectural and engineering activities; technical testing and analysis,711,71.1 Architectural and engineering activities and related technical consultancy,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 71 Architectural and engineering activities; technical testing and analysis 71.1 Architectural and engineering activities and related technical consultancy This group includes the provision of architectural services, engineering services, drafting services, building inspection services, surveying and mapping services, and so on."
4b759f0e-8fec-4cf5-80d4-d112a9fd4e51,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71,71 Architectural and engineering activities; technical testing and analysis,712,71.2 Technical testing and analysis,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 71 Architectural and engineering activities; technical testing and analysis 71.2 Technical testing and analysis"
4b8dced3-ac9e-445d-8787-e07daf52e295,C,C MANUFACTURING,15,15 Manufacture of leather and related products of other materials,151,"15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","C MANUFACTURING 15 Manufacture of leather and related products of other materials 15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness This group includes the manufacture of leather and fur and products thereof."
4bc4170d-f4df-44e4-a3be-394242ae3017,L,L FINANCIAL AND INSURANCE ACTIVITIES,64,"64 Financial service activities, except insurance and pension funding",649,"64.9 Other financial service activities, except insurance and pension funding","L FINANCIAL AND INSURANCE ACTIVITIES 64 Financial service activities, except insurance and pension funding 64.9 Other financial service activities, except insurance and pension funding This group includes financial service activities (except insurance and pension funding activities), other than those conducted by monetary institutions, holding companies and financing conduits, trusts, funds and similar entities."
4bc4170d-f4df-44e4-a3be-394242ae3017,L,L FINANCIAL AND INSURANCE ACTIVITIES,66,66 Activities auxiliary to financial services and insurance activities,661,"66.1 Activities auxiliary to financial services, except insurance and pension funding","L FINANCIAL AND INSURANCE ACTIVITIES 66 Activities auxiliary to financial services and insurance activities 66.1 Activities auxiliary to financial services, except insurance and pension funding This group includes the furnishing of physical or electronic marketplaces for the purpose of facilitating the buying and selling of stocks, stock options, bonds or commodity contracts, and trading of crypto-assets with liabilities. It also includes other miscellaneous services, including the provision of financial advisory services, asset management or the provision of equity and debt-based crowdfunding."
